time,open,high,low,close
2024-06-14,2304.18,2336.59,2301.62,2332.6
2024-06-17,2331.47,2332.87,2310.03,2318.96
2024-06-18,2319.05,2333.11,2306.64,2329.34
2024-06-19,2329.3,2335.06,2323.92,2327.98
2024-06-20,2329.07,2365.46,2327.81,2360.02
2024-06-21,2360.71,2368.73,2316.7,2321.42
2024-06-24,2321.36,2334.68,2317.73,2334.43
2024-06-25,2334.29,2337.13,2315.54,2319.51
2024-06-26,2319.35,2323.72,2293.67,2298.06
2024-06-27,2298.36,2330.91,2296.54,2327.48
2024-06-28,2328.03,2339.75,2319.06,2326.4
2024-07-01,2326.9,2338.53,2318.5,2331.72
2024-07-02,2331.75,2336.78,2319.12,2329.35
2024-07-03,2329.55,2364.92,2326.82,2356.07
2024-07-04,2356.17,2362.52,2350.64,2356.1
2024-07-05,2357.21,2392.91,2352.3,2391.06
2024-07-08,2386.21,2391.13,2351.14,2359.09
2024-07-09,2359.35,2371.33,2349.29,2363.73
2024-07-10,2364.12,2386.61,2362.19,2371.26
2024-07-11,2371.03,2424.54,2370.44,2415.3
2024-07-12,2415.29,2418.17,2391.44,2411.59
2024-07-15,2411.51,2439.67,2401.32,2422.23
2024-07-16,2422.14,2469.65,2420.01,2468.69
2024-07-17,2468.66,2483.54,2451.36,2458.66
2024-07-18,2458.51,2474.8,2440.23,2445.08
2024-07-19,2445.65,2445.67,2393.71,2400.3
2024-07-22,2401.79,2412.04,2383.71,2396.35
2024-07-23,2396.71,2411.91,2388.17,2409.62
2024-07-24,2408.65,2431.9,2396.72,2397.23
2024-07-25,2397.05,2401.11,2352.97,2364.49
2024-07-26,2364.05,2390.68,2355.7,2387.34
2024-07-29,2388.7,2403.05,2369.54,2383.5
2024-07-30,2383.83,2412.64,2376.36,2410.92
2024-07-31,2410.98,2450.8,2403.76,2447.24
2024-08-01,2448.53,2462.17,2430.12,2446.3
2024-08-02,2446.24,2477.61,2410.72,2441.38
2024-08-05,2444.61,2458.65,2364.06,2409.96
2024-08-06,2410.23,2418.23,2381.48,2389.85
2024-08-07,2391.58,2406.9,2378.94,2383.06
2024-08-08,2381.01,2427.53,2380.95,2427.18
2024-08-09,2427.07,2436.93,2416.78,2431.07
2024-08-12,2429.26,2473.16,2423.75,2472.03
2024-08-13,2471.08,2476.82,2458.4,2464.98
