time,open,high,low,close
2024-06-19,1.07393,1.07533,1.07248,1.07416
2024-06-20,1.07419,1.07488,1.07009,1.0701100000000001
2024-06-21,1.07012,1.07205,1.0671,1.06915
2024-06-24,1.0685,1.07464,1.06835,1.07313
2024-06-25,1.07314,1.07442,1.06908,1.07132
2024-06-26,1.07116,1.07179,1.06659,1.06797
2024-06-27,1.06787,1.07264,1.0674,1.07032
2024-06-28,1.06999,1.07248,1.06853,1.07116
2024-07-01,1.0745,1.07762,1.07197,1.07397
2024-07-02,1.07384,1.07417,1.0712,1.07202
2024-07-03,1.07444,1.08168,1.0735999999999999,1.0781
2024-07-04,1.07804,1.08138,1.07778,1.081
2024-07-05,1.08089,1.08425,1.08026,1.08397
2024-07-08,1.0802,1.08449,1.08002,1.08232
2024-07-09,1.08223,1.08333,1.08055,1.08131
2024-07-10,1.08115,1.08299,1.08092,1.08296
2024-07-11,1.08284,1.08995,1.08249,1.08677
2024-07-12,1.08676,1.09113,1.08598,1.09055
2024-07-15,1.0886,1.09222,1.08818,1.08937
2024-07-16,1.08884,1.09055,1.08715,1.08987
2024-07-17,1.08968,1.0948,1.0895,1.09388
2024-07-18,1.0937999999999999,1.0941,1.08936,1.08959
2024-07-19,1.08955,1.09017,1.08754,1.08839
2024-07-22,1.0888,1.09025,1.08731,1.08902
2024-07-23,1.08887,1.08967,1.08437,1.0853
2024-07-24,1.08514,1.0866500000000001,1.08257,1.08393
2024-07-25,1.08392,1.08699,1.08282,1.08446
2024-07-26,1.08448,1.08682,1.08421,1.08552
2024-07-29,1.0857,1.08698,1.08026,1.08206
2024-07-30,1.08198,1.08356,1.07984,1.08141
2024-07-31,1.0814,1.08493,1.08018,1.08247
2024-08-01,1.08238,1.08352,1.07773,1.0790899999999999
2024-08-02,1.07905,1.09265,1.07816,1.09102
2024-08-05,1.09221,1.10084,1.08925,1.09504
2024-08-06,1.09512,1.0963,1.09036,1.09284
2024-08-07,1.09303,1.09366,1.09054,1.09203
2024-08-08,1.09203,1.0945,1.08813,1.09177
2024-08-09,1.09177,1.09312,1.0909,1.09151
2024-08-12,1.09146,1.09393,1.091,1.09305
2024-08-13,1.09292,1.09996,1.0913599999999999,1.0991900000000001
2024-08-14,1.099,1.10471,1.09793,1.10112
2024-08-15,1.10109,1.10154,1.09493,1.09712
2024-08-16,1.09709,1.10293,1.09662,1.10271
2024-08-19,1.1026799999999999,1.10861,1.1022,1.1084100000000001
2024-08-20,1.10833,1.11301,1.10717,1.1128
2024-08-21,1.1127,1.1173899999999999,1.10995,1.11486
2024-08-22,1.11479,1.11653,1.10979,1.11112
2024-08-23,1.11087,1.12009,1.11036,1.11921
2024-08-26,1.1188,1.12014,1.115,1.11601
2024-08-27,1.11596,1.11904,1.11503,1.11828
2024-08-28,1.11826,1.1185100000000001,1.11047,1.11189
2024-08-29,1.1118,1.11397,1.10555,1.10762
2024-08-30,1.10765,1.10948,1.10434,1.10465
2024-09-02,1.10461,1.10773,1.10418,1.10701
2024-09-03,1.10692,1.10726,1.10262,1.10422
2024-09-04,1.10426,1.10951,1.1031,1.10815
2024-09-05,1.10808,1.11195,1.10746,1.11092
2024-09-06,1.1109,1.11543,1.10655,1.1085
2024-09-09,1.10793,1.10909,1.10326,1.10332
2024-09-10,1.10334,1.10496,1.1015,1.10186
2024-09-11,1.10184,1.1054599999999999,1.10018,1.10114
