time,open,high,low,close
2026-04-02 03:51:00,46622.2,46647.9,46616.9,46645.9
2026-04-02 03:54:00,46646.8,46648.4,46626.5,46640.9
2026-04-02 03:57:00,46640.9,46674.9,46640.7,46666.7
2026-04-02 04:00:00,46666.4,46670.9,46571.4,46587.9
2026-04-02 04:03:00,46586.4,46595.7,46417.9,46446.4
2026-04-02 04:06:00,46446.9,46509.9,46427.2,46499.1
2026-04-02 04:09:00,46500.4,46669.9,46491.4,46554.2
2026-04-02 04:12:00,46555.4,46559.1,46486.7,46503.9
2026-04-02 04:15:00,46503.4,46513.6,46317.0,46328.4
2026-04-02 04:18:00,46328.4,46340.4,46266.3,46339.9
2026-04-02 04:21:00,46340.2,46368.4,46262.1,46290.7
2026-04-02 04:24:00,46293.7,46308.4,46240.0,46267.9
2026-04-02 04:27:00,46269.5,46308.7,46253.5,46265.6
2026-04-02 04:30:00,46261.7,46273.1,46171.7,46185.6
2026-04-02 04:33:00,46186.4,46239.7,46167.4,46233.1
2026-04-02 04:36:00,46233.0,46248.9,46214.4,46216.7
2026-04-02 04:39:00,46219.6,46256.4,46198.7,46228.4
2026-04-02 04:42:00,46227.7,46252.9,46202.4,46204.4
2026-04-02 04:45:00,46203.0,46211.0,46152.4,46160.7
2026-04-02 04:48:00,46161.9,46207.7,46155.2,46207.2
2026-04-02 04:51:00,46207.0,46225.9,46194.7,46203.2
2026-04-02 04:54:00,46202.8,46227.9,46181.2,46192.9
2026-04-02 04:57:00,46192.7,46213.1,46183.2,46201.2
2026-04-02 05:00:00,46195.9,46211.9,46180.0,46201.4
2026-04-02 05:03:00,46199.4,46203.4,46175.7,46179.1
2026-04-02 05:06:00,46179.2,46226.7,46156.9,46156.9
2026-04-02 05:09:00,46154.4,46163.8,46122.8,46122.8
2026-04-02 05:12:00,46123.4,46131.9,46094.3,46108.0
2026-04-02 05:15:00,46108.3,46153.9,46106.9,46140.4
2026-04-02 05:18:00,46140.0,46151.9,46119.3,46121.9
2026-04-02 05:21:00,46123.2,46133.9,46111.4,46116.9
2026-04-02 05:24:00,46116.7,46142.4,46112.7,46114.9
2026-04-02 05:27:00,46116.2,46130.2,46102.6,46106.1
2026-04-02 05:30:00,46105.8,46124.9,46092.9,46101.9
2026-04-02 05:33:00,46100.9,46134.9,46099.4,46132.9
2026-04-02 05:36:00,46132.0,46134.2,46099.5,46127.2
2026-04-02 05:39:00,46127.2,46130.9,46111.9,46121.7
2026-04-02 05:42:00,46121.1,46141.4,46117.4,46137.2
2026-04-02 05:45:00,46138.0,46158.4,46133.8,46140.5
2026-04-02 05:48:00,46141.0,46150.2,46129.2,46148.0
2026-04-02 05:51:00,46150.0,46159.7,46139.1,46139.9
2026-04-02 05:54:00,46139.6,46152.4,46134.4,46139.9
2026-04-02 05:57:00,46140.0,46158.9,46139.2,46147.7
2026-04-02 06:00:00,46147.9,46148.2,46111.7,46112.9
2026-04-02 06:03:00,46114.2,46123.7,46106.9,46119.9
2026-04-02 06:06:00,46119.4,46134.8,46117.2,46134.0
2026-04-02 06:09:00,46134.0,46134.1,46121.7,46127.9
2026-04-02 06:12:00,46127.9,46137.1,46126.8,46130.7
2026-04-02 06:15:00,46131.4,46148.6,46129.6,46136.7
2026-04-02 06:18:00,46135.9,46145.7,46126.7,46132.9
2026-04-02 06:21:00,46131.7,46148.0,46126.4,46139.9
2026-04-02 06:24:00,46137.7,46152.9,46137.7,46147.7
2026-04-02 06:27:00,46146.9,46146.9,46118.5,46126.9
2026-04-02 06:30:00,46127.4,46135.4,46108.9,46119.7
2026-04-02 06:33:00,46120.4,46122.2,46106.2,46115.7
2026-04-02 06:36:00,46116.1,46118.9,46078.4,46084.8
2026-04-02 06:39:00,46084.8,46093.7,46074.0,46080.4
2026-04-02 06:42:00,46079.7,46113.0,46073.7,46099.9
