time,open,high,low,close
2023-01-02 07:00:00,1.6365699999999999,1.63692,1.6365699999999999,1.63692
2023-01-02 07:15:00,1.63642,1.63642,1.63642,1.63642
2023-01-02 07:30:00,1.63617,1.63617,1.63568,1.63568
2023-01-02 07:45:00,1.6358899999999998,1.6358899999999998,1.63564,1.6357300000000001
2023-01-02 08:00:00,1.63632,1.63632,1.63457,1.63498
2023-01-02 08:15:00,1.63498,1.63509,1.63483,1.63503
2023-01-02 08:30:00,1.6355300000000002,1.6355300000000002,1.6346500000000002,1.6349
2023-01-02 08:45:00,1.63503,1.6366100000000001,1.6344699999999999,1.63632
2023-01-02 09:00:00,1.6322999999999999,1.63408,1.6322999999999999,1.6335899999999999
2023-01-02 09:15:00,1.6335899999999999,1.63609,1.6331,1.63316
2023-01-02 09:30:00,1.63316,1.63419,1.63316,1.63347
2023-01-02 09:45:00,1.63347,1.6360999999999999,1.63217,1.63443
2023-01-02 10:00:00,1.63283,1.63561,1.63283,1.6355300000000002
2023-01-02 10:15:00,1.63484,1.63594,1.63333,1.6350799999999999
2023-01-02 10:30:00,1.63504,1.6355300000000002,1.63426,1.6352
2023-01-02 10:45:00,1.6352,1.63602,1.6309900000000002,1.63256
2023-01-02 11:00:00,1.63144,1.6325699999999999,1.63086,1.63178
2023-01-02 11:15:00,1.63178,1.63396,1.6310099999999998,1.63376
2023-01-02 11:30:00,1.63366,1.63513,1.6332499999999999,1.63364
2023-01-02 11:45:00,1.63364,1.63445,1.6331,1.6331
2023-01-02 12:00:00,1.63353,1.63402,1.6331,1.6336300000000001
2023-01-02 12:15:00,1.63369,1.6345800000000001,1.63346,1.6343
2023-01-02 12:30:00,1.63435,1.63449,1.63398,1.6341700000000001
2023-01-02 12:45:00,1.63414,1.63486,1.63392,1.63437
2023-01-02 13:00:00,1.6343999999999999,1.63464,1.6340400000000002,1.6345100000000001
2023-01-02 13:15:00,1.63448,1.63582,1.634,1.63532
2023-01-02 13:30:00,1.63538,1.63564,1.6351499999999999,1.63534
2023-01-02 13:45:00,1.6354899999999999,1.63568,1.63518,1.63545
2023-01-02 14:00:00,1.6353499999999999,1.63551,1.63471,1.63532
2023-01-02 14:15:00,1.6353900000000001,1.63565,1.63479,1.63495
2023-01-02 14:30:00,1.6354,1.63584,1.63482,1.6357599999999999
2023-01-02 14:45:00,1.63577,1.63626,1.63547,1.6360299999999999
2023-01-02 15:00:00,1.6360299999999999,1.63636,1.63586,1.63622
2023-01-02 15:15:00,1.6362999999999999,1.6362999999999999,1.63612,1.6362299999999999
2023-01-02 15:30:00,1.63622,1.63645,1.63611,1.63643
2023-01-02 15:45:00,1.6364,1.6364999999999998,1.63563,1.63597
2023-01-02 16:00:00,1.63597,1.63612,1.6358899999999998,1.6360000000000001
2023-01-02 16:15:00,1.6360299999999999,1.63642,1.63503,1.63585
2023-01-02 16:30:00,1.6358700000000002,1.63595,1.63561,1.63585
2023-01-02 16:45:00,1.63591,1.63599,1.63575,1.63582
2023-01-02 17:00:00,1.63583,1.63624,1.63579,1.63579
2023-01-02 17:15:00,1.63601,1.63604,1.6356000000000002,1.63574
2023-01-02 17:30:00,1.63601,1.6360700000000001,1.63561,1.6357599999999999
2023-01-02 17:45:00,1.6360000000000001,1.63604,1.63381,1.6339000000000001
2023-01-02 18:00:00,1.6339000000000001,1.63463,1.63266,1.63453
2023-01-02 18:15:00,1.6343100000000002,1.63497,1.6342400000000001,1.6348
2023-01-02 18:30:00,1.63462,1.6351200000000001,1.6345,1.6349900000000002
2023-01-02 18:45:00,1.6349900000000002,1.63538,1.63381,1.6348
2023-01-02 19:00:00,1.6349900000000002,1.63547,1.63381,1.63381
2023-01-02 19:15:00,1.63514,1.63516,1.63381,1.63498
2023-01-02 19:30:00,1.63482,1.63534,1.6346699999999998,1.6349
2023-01-02 19:45:00,1.63482,1.63531,1.63396,1.6349900000000002
2023-01-02 20:00:00,1.6349900000000002,1.63533,1.63396,1.6350099999999999
2023-01-02 20:15:00,1.6350099999999999,1.63531,1.63396,1.63531
2023-01-02 20:30:00,1.63396,1.63636,1.63396,1.63423
2023-01-02 20:45:00,1.63502,1.63516,1.63423,1.63423
2023-01-02 21:00:00,1.63423,1.63516,1.6341299999999999,1.6351499999999999
2023-01-02 21:15:00,1.6352,1.6352600000000002,1.63436,1.6350799999999999
2023-01-02 21:30:00,1.6352,1.63522,1.63423,1.63436
2023-01-02 21:45:00,1.63423,1.63522,1.63423,1.63506
2023-01-02 22:00:00,1.63506,1.6354199999999999,1.63371,1.63371
2023-01-02 22:15:00,1.63497,1.63557,1.6349,1.6350099999999999
2023-01-02 22:30:00,1.635,1.63552,1.63496,1.63497
2023-01-02 22:45:00,1.63497,1.63538,1.63371,1.63371
2023-01-02 23:00:00,1.6349,1.63522,1.63374,1.63504
2023-01-02 23:15:00,1.63504,1.63527,1.63369,1.6351499999999999
2023-01-02 23:30:00,1.63489,1.6354,1.63364,1.63364
2023-01-02 23:45:00,1.6348,1.63615,1.63461,1.63461
2023-01-03 00:00:00,1.6340400000000002,1.63441,1.63303,1.63441
2023-01-03 00:15:00,1.63346,1.6345399999999999,1.63258,1.63303
2023-01-03 00:30:00,1.63303,1.63469,1.63303,1.6330900000000002
2023-01-03 00:45:00,1.6330900000000002,1.6345100000000001,1.6330900000000002,1.6342400000000001
2023-01-03 01:00:00,1.63448,1.6375,1.63316,1.6352600000000002
2023-01-03 01:15:00,1.6352600000000002,1.63557,1.6335,1.6346
2023-01-03 01:30:00,1.63463,1.63556,1.6341700000000001,1.63504
2023-01-03 01:45:00,1.635,1.6360299999999999,1.635,1.63595
2023-01-03 02:00:00,1.63586,1.63611,1.63466,1.63475
2023-01-03 02:15:00,1.63482,1.63484,1.6337000000000002,1.63449
2023-01-03 02:30:00,1.63457,1.6359599999999999,1.63456,1.63584
2023-01-03 02:45:00,1.63585,1.63646,1.6356000000000002,1.6360299999999999
2023-01-03 03:00:00,1.6360700000000001,1.6373799999999998,1.63554,1.63714
2023-01-03 03:15:00,1.63715,1.6377899999999999,1.63646,1.63726
2023-01-03 03:30:00,1.63724,1.63815,1.6371099999999998,1.6373199999999999
2023-01-03 03:45:00,1.6373199999999999,1.6401,1.63717,1.63998
2023-01-03 04:00:00,1.63994,1.64141,1.63986,1.64141
2023-01-03 04:15:00,1.6413799999999998,1.6414900000000001,1.6405699999999999,1.64121
2023-01-03 04:30:00,1.64121,1.6423,1.64063,1.64105
2023-01-03 04:45:00,1.64106,1.64133,1.6393499999999999,1.63959
2023-01-03 05:00:00,1.6396600000000001,1.6397,1.63735,1.63739
2023-01-03 05:15:00,1.63741,1.63744,1.63605,1.63608
2023-01-03 05:30:00,1.63611,1.63678,1.63565,1.63574
2023-01-03 05:45:00,1.63574,1.63604,1.6346500000000002,1.63484
2023-01-03 06:00:00,1.6348,1.63632,1.63477,1.63582
2023-01-03 06:15:00,1.6358000000000001,1.63673,1.63537,1.63618
2023-01-03 06:30:00,1.6362,1.63642,1.63571,1.63588
2023-01-03 06:45:00,1.63583,1.6368800000000001,1.6357,1.63602
2023-01-03 07:00:00,1.63606,1.6364800000000002,1.63586,1.63608
2023-01-03 07:15:00,1.63611,1.6368399999999999,1.63585,1.6368399999999999
2023-01-03 07:30:00,1.6368,1.63734,1.63647,1.6367699999999998
2023-01-03 07:45:00,1.6367099999999999,1.63699,1.63639,1.63679
2023-01-03 08:00:00,1.63679,1.63716,1.63633,1.6367500000000001
2023-01-03 08:15:00,1.63673,1.6369,1.63598,1.63631
2023-01-03 08:30:00,1.63631,1.6366100000000001,1.63568,1.63577
2023-01-03 08:45:00,1.63571,1.63584,1.6346,1.6347
2023-01-03 09:00:00,1.6346,1.6349399999999998,1.63375,1.63411
2023-01-03 09:15:00,1.63411,1.63435,1.6331099999999998,1.63326
2023-01-03 09:30:00,1.63327,1.6334300000000002,1.6320000000000001,1.63204
2023-01-03 09:45:00,1.63206,1.63236,1.6277,1.62818
2023-01-03 10:00:00,1.62809,1.62845,1.62235,1.6229900000000002
2023-01-03 10:15:00,1.623,1.62629,1.62219,1.62494
2023-01-03 10:30:00,1.6249500000000001,1.62539,1.6232799999999998,1.62405
2023-01-03 10:45:00,1.62405,1.62436,1.6215600000000001,1.62165
2023-01-03 11:00:00,1.62162,1.6245500000000002,1.62142,1.62357
2023-01-03 11:15:00,1.62351,1.62459,1.62277,1.62422
2023-01-03 11:30:00,1.62422,1.62565,1.6233,1.6235300000000001
2023-01-03 11:45:00,1.6235300000000001,1.6251799999999998,1.62266,1.62317
2023-01-03 12:00:00,1.62317,1.6252900000000001,1.62314,1.62404
2023-01-03 12:15:00,1.62404,1.6249500000000001,1.62329,1.62388
2023-01-03 12:30:00,1.62388,1.62461,1.6232600000000001,1.62364
2023-01-03 12:45:00,1.6236000000000002,1.62413,1.62233,1.6231499999999999
2023-01-03 13:00:00,1.6231499999999999,1.62549,1.62276,1.62549
2023-01-03 13:15:00,1.62547,1.62675,1.62534,1.62666
2023-01-03 13:30:00,1.62666,1.6273300000000002,1.62642,1.62713
2023-01-03 13:45:00,1.62713,1.6276899999999999,1.62596,1.6259700000000001
2023-01-03 14:00:00,1.62596,1.62795,1.62522,1.62788
2023-01-03 14:15:00,1.62795,1.63042,1.62778,1.63032
2023-01-03 14:30:00,1.6303299999999998,1.63321,1.6302400000000001,1.6331099999999998
2023-01-03 14:45:00,1.63313,1.63422,1.63251,1.63323
2023-01-03 15:00:00,1.63327,1.6369500000000001,1.63283,1.6368800000000001
2023-01-03 15:15:00,1.6368800000000001,1.63853,1.63635,1.63796
2023-01-03 15:30:00,1.63795,1.64069,1.63717,1.6402
2023-01-03 15:45:00,1.6402,1.64052,1.6390500000000001,1.6391
2023-01-03 16:00:00,1.6390500000000001,1.6402700000000001,1.63845,1.6402
2023-01-03 16:15:00,1.64021,1.64245,1.6393900000000001,1.64236
2023-01-03 16:30:00,1.6423100000000002,1.6423100000000002,1.6395,1.6402
2023-01-03 16:45:00,1.64011,1.6404,1.63768,1.6378300000000001
2023-01-03 17:00:00,1.6378,1.63808,1.63554,1.63654
2023-01-03 17:15:00,1.63655,1.6378,1.6359,1.63602
2023-01-03 17:30:00,1.63599,1.63766,1.6349399999999998,1.63739
2023-01-03 17:45:00,1.63739,1.6384699999999999,1.63608,1.63755
2023-01-03 18:00:00,1.63755,1.63758,1.6354,1.6371099999999998
2023-01-03 18:15:00,1.6371099999999998,1.6378300000000001,1.63537,1.63714
2023-01-03 18:30:00,1.63717,1.6373,1.63471,1.63601
2023-01-03 18:45:00,1.63599,1.63615,1.63442,1.6353
2023-01-03 19:00:00,1.6353,1.63591,1.6347800000000001,1.63496
2023-01-03 19:15:00,1.63498,1.63551,1.63342,1.63342
2023-01-03 19:30:00,1.63342,1.6347,1.6329799999999999,1.63466
2023-01-03 19:45:00,1.63466,1.63504,1.63409,1.63504
2023-01-03 20:00:00,1.63504,1.63687,1.63486,1.6365699999999999
2023-01-03 20:15:00,1.6365699999999999,1.63866,1.6365699999999999,1.63822
2023-01-03 20:30:00,1.63821,1.6383299999999998,1.63704,1.63776
2023-01-03 20:45:00,1.6377899999999999,1.63784,1.63597,1.63597
2023-01-03 21:00:00,1.6360000000000001,1.6369500000000001,1.63597,1.63693
2023-01-03 21:15:00,1.63696,1.6383,1.6368,1.63822
2023-01-03 21:30:00,1.6381999999999999,1.63907,1.6378300000000001,1.6378599999999999
2023-01-03 21:45:00,1.63788,1.63791,1.6369,1.63734
2023-01-03 22:00:00,1.63744,1.63811,1.63707,1.6380400000000002
2023-01-03 22:15:00,1.63807,1.63816,1.63652,1.6369500000000001
2023-01-03 22:30:00,1.63693,1.6374,1.6368399999999999,1.63712
2023-01-03 22:45:00,1.63712,1.6377000000000002,1.63651,1.63654
2023-01-03 23:00:00,1.63656,1.63692,1.63585,1.6367500000000001
2023-01-03 23:15:00,1.6367500000000001,1.6370200000000001,1.6358000000000001,1.63594
2023-01-03 23:30:00,1.63595,1.6362700000000001,1.63577,1.63606
2023-01-03 23:45:00,1.63601,1.63618,1.6352,1.6354
2023-01-04 00:00:00,1.63496,1.63563,1.63448,1.63563
2023-01-04 00:15:00,1.63563,1.63581,1.63459,1.6356199999999999
2023-01-04 00:30:00,1.63557,1.63595,1.6345399999999999,1.63473
2023-01-04 00:45:00,1.63473,1.6357599999999999,1.6343800000000002,1.63493
2023-01-04 01:00:00,1.63479,1.6369500000000001,1.63473,1.6358700000000002
2023-01-04 01:15:00,1.63613,1.6367699999999998,1.63543,1.63598
2023-01-04 01:30:00,1.63595,1.63699,1.6353900000000001,1.63626
2023-01-04 01:45:00,1.63628,1.63669,1.63599,1.6360299999999999
2023-01-04 02:00:00,1.63602,1.63757,1.63595,1.63726
2023-01-04 02:15:00,1.63726,1.6373600000000001,1.63662,1.6369
2023-01-04 02:30:00,1.6369,1.63762,1.6369,1.6374900000000001
2023-01-04 02:45:00,1.6374900000000001,1.63776,1.63706,1.6372499999999999
2023-01-04 03:00:00,1.6373,1.63735,1.63602,1.6364100000000001
2023-01-04 03:15:00,1.63636,1.63673,1.6362100000000002,1.6365699999999999
2023-01-04 03:30:00,1.6365699999999999,1.6367099999999999,1.63609,1.63612
2023-01-04 03:45:00,1.63612,1.63654,1.63571,1.6360299999999999
2023-01-04 04:00:00,1.63599,1.637,1.63592,1.63672
2023-01-04 04:15:00,1.63672,1.63672,1.63552,1.6355499999999998
2023-01-04 04:30:00,1.6355499999999998,1.63565,1.63489,1.63489
2023-01-04 04:45:00,1.6349399999999998,1.63516,1.63459,1.6347399999999999
2023-01-04 05:00:00,1.6347399999999999,1.6350500000000001,1.63439,1.63476
2023-01-04 05:15:00,1.6348,1.63493,1.63449,1.6347399999999999
2023-01-04 05:30:00,1.6347,1.63522,1.63466,1.63486
2023-01-04 05:45:00,1.63486,1.6350500000000001,1.63462,1.63473
2023-01-04 06:00:00,1.63477,1.6348500000000001,1.63434,1.63455
2023-01-04 06:15:00,1.63459,1.6350799999999999,1.63435,1.63489
2023-01-04 06:30:00,1.63486,1.63497,1.6341999999999999,1.63457
2023-01-04 06:45:00,1.63457,1.6348,1.63395,1.63449
2023-01-04 07:00:00,1.6344400000000001,1.6358700000000002,1.6343,1.6358700000000002
2023-01-04 07:15:00,1.63583,1.63615,1.6351,1.63522
2023-01-04 07:30:00,1.6352600000000002,1.6352600000000002,1.6348500000000001,1.63509
2023-01-04 07:45:00,1.63513,1.63531,1.6348,1.63527
2023-01-04 08:00:00,1.63517,1.6362100000000002,1.63517,1.6361599999999998
2023-01-04 08:15:00,1.63612,1.63624,1.6355300000000002,1.63585
2023-01-04 08:30:00,1.63581,1.63581,1.6348,1.63533
2023-01-04 08:45:00,1.63533,1.6362100000000002,1.63529,1.63551
2023-01-04 09:00:00,1.6353900000000001,1.6371,1.63491,1.637
2023-01-04 09:15:00,1.63699,1.63731,1.63644,1.6371799999999999
2023-01-04 09:30:00,1.63715,1.6392,1.6369,1.63898
2023-01-04 09:45:00,1.6390500000000001,1.6390500000000001,1.6375899999999999,1.6378
2023-01-04 10:00:00,1.63781,1.6417899999999999,1.63781,1.64161
2023-01-04 10:15:00,1.6415600000000001,1.6435300000000002,1.6394199999999999,1.64026
2023-01-04 10:30:00,1.64021,1.6405699999999999,1.63644,1.63652
2023-01-04 10:45:00,1.63655,1.63662,1.6317300000000001,1.63256
2023-01-04 11:00:00,1.63252,1.63517,1.63232,1.6350500000000001
2023-01-04 11:15:00,1.63498,1.63646,1.6342400000000001,1.6362999999999999
2023-01-04 11:30:00,1.63638,1.63639,1.63443,1.635
2023-01-04 11:45:00,1.6349900000000002,1.63565,1.6345800000000001,1.63486
2023-01-04 12:00:00,1.6348500000000001,1.6349,1.63368,1.63427
2023-01-04 12:15:00,1.6343,1.63525,1.63392,1.63498
2023-01-04 12:30:00,1.63495,1.6369799999999999,1.63471,1.63652
2023-01-04 12:45:00,1.63654,1.63676,1.6344400000000001,1.63493
2023-01-04 13:00:00,1.63489,1.63714,1.63439,1.6369099999999999
2023-01-04 13:15:00,1.6369099999999999,1.63694,1.6336,1.63437
2023-01-04 13:30:00,1.63437,1.63461,1.63306,1.6334499999999998
2023-01-04 13:45:00,1.6334499999999998,1.63374,1.63123,1.63353
2023-01-04 14:00:00,1.63353,1.6342400000000001,1.63236,1.63239
2023-01-04 14:15:00,1.63239,1.63374,1.6319599999999999,1.63249
2023-01-04 14:30:00,1.63251,1.6334499999999998,1.6312600000000002,1.63143
2023-01-04 14:45:00,1.63144,1.63341,1.6308799999999999,1.63273
