time,open,high,low,close
2023-01-02 07:00:00,130.921,130.96,130.907,130.932
2023-01-02 08:00:00,130.932,131.051,130.919,130.967
2023-01-02 09:00:00,130.969,130.976,130.911,130.951
2023-01-02 10:00:00,130.951,130.966,130.91,130.94
2023-01-02 11:00:00,130.935,130.961,130.856,130.876
2023-01-02 12:00:00,130.876,130.876,130.761,130.786
2023-01-02 13:00:00,130.784,130.886,130.766,130.774
2023-01-02 14:00:00,130.772,130.806,130.702,130.735
2023-01-02 15:00:00,130.737,130.761,130.625,130.651
2023-01-02 16:00:00,130.646,130.796,130.638,130.756
2023-01-02 17:00:00,130.751,130.831,130.718,130.789
2023-01-02 18:00:00,130.788,130.841,130.673,130.744
2023-01-02 19:00:00,130.745,130.806,130.725,130.781
2023-01-02 20:00:00,130.786,130.802,130.753,130.785
2023-01-02 21:00:00,130.785,130.789,130.737,130.74
2023-01-02 22:00:00,130.74,130.743,130.711,130.73
2023-01-02 23:00:00,130.727,130.752,130.622,130.668
2023-01-03 00:00:00,130.671,130.815,130.588,130.718
2023-01-03 01:00:00,130.718,131.398,130.526,130.781
2023-01-03 02:00:00,130.78,130.904,130.573,130.608
2023-01-03 03:00:00,130.613,130.714,129.804,130.148
2023-01-03 04:00:00,130.152,130.303,129.781,129.921
2023-01-03 05:00:00,129.923,129.98,129.679,129.781
2023-01-03 06:00:00,129.775,129.795,129.506,129.592
2023-01-03 07:00:00,129.593,129.951,129.548,129.818
2023-01-03 08:00:00,129.811,130.058,129.613,129.842
2023-01-03 09:00:00,129.841,130.252,129.782,130.107
2023-01-03 10:00:00,130.106,130.958,130.095,130.778
2023-01-03 11:00:00,130.778,130.8,130.306,130.417
2023-01-03 12:00:00,130.416,130.734,130.363,130.692
2023-01-03 13:00:00,130.692,130.884,130.627,130.876
2023-01-03 14:00:00,130.876,131.193,130.835,130.976
2023-01-03 15:00:00,130.974,131.007,130.586,130.655
2023-01-03 16:00:00,130.655,130.794,130.047,130.184
2023-01-03 17:00:00,130.181,130.933,130.181,130.741
2023-01-03 18:00:00,130.746,131.105,130.621,130.835
2023-01-03 19:00:00,130.835,130.883,130.725,130.795
2023-01-03 20:00:00,130.795,130.813,130.596,130.621
2023-01-03 21:00:00,130.62,130.789,130.574,130.776
2023-01-03 22:00:00,130.77,130.964,130.748,130.962
2023-01-03 23:00:00,130.964,131.038,130.888,131.011
2023-01-04 00:00:00,131.02,131.026,130.946,130.976
2023-01-04 01:00:00,130.979,131.457,130.971,131.289
2023-01-04 02:00:00,131.294,131.308,130.821,131.013
2023-01-04 03:00:00,131.006,131.218,130.583,130.643
2023-01-04 04:00:00,130.647,130.934,130.63,130.813
