time,open,high,low,close
2023-01-02 07:00:00,140.128,140.131,139.97,140.037
2023-01-02 07:15:00,140.028,140.091,140.023,140.054
2023-01-02 07:30:00,140.053,140.089,140.022,140.047
2023-01-02 07:45:00,140.068,140.113,140.005,140.054
2023-01-02 08:00:00,140.083,140.096,140.03,140.053
2023-01-02 08:15:00,140.035,140.064,140.006,140.04
2023-01-02 08:30:00,140.039,140.211,139.997,140.065
2023-01-02 08:45:00,140.048,140.069,139.798,140.011
2023-01-02 09:00:00,140.011,140.079,139.86,139.87
2023-01-02 09:15:00,139.87,139.962,139.8,139.868
2023-01-02 09:30:00,139.891,139.933,139.841,139.891
2023-01-02 09:45:00,139.891,139.905,139.676,139.852
2023-01-02 10:00:00,139.861,139.877,139.747,139.788
2023-01-02 10:15:00,139.79,139.841,139.743,139.791
2023-01-02 10:30:00,139.795,139.998,139.778,139.878
2023-01-02 10:45:00,139.875,140.032,139.838,139.854
2023-01-02 11:00:00,139.85,140.12,139.846,139.943
2023-01-02 11:15:00,139.945,139.953,139.842,139.876
2023-01-02 11:30:00,139.878,139.885,139.809,139.82
2023-01-02 11:45:00,139.82,139.839,139.735,139.771
2023-01-02 12:00:00,139.757,139.771,139.671,139.755
2023-01-02 12:15:00,139.754,139.831,139.713,139.713
2023-01-02 12:30:00,139.729,139.788,139.611,139.647
2023-01-02 12:45:00,139.647,139.746,139.63,139.735
2023-01-02 13:00:00,139.735,139.847,139.713,139.802
2023-01-02 13:15:00,139.802,139.822,139.735,139.751
2023-01-02 13:30:00,139.764,139.791,139.725,139.787
2023-01-02 13:45:00,139.787,139.789,139.706,139.743
2023-01-02 14:00:00,139.746,139.759,139.616,139.697
2023-01-02 14:15:00,139.707,139.763,139.635,139.706
2023-01-02 14:30:00,139.744,139.756,139.666,139.693
2023-01-02 14:45:00,139.698,139.748,139.644,139.658
2023-01-02 15:00:00,139.663,139.698,139.567,139.606
2023-01-02 15:15:00,139.607,139.657,139.569,139.645
2023-01-02 15:30:00,139.601,139.645,139.568,139.576
2023-01-02 15:45:00,139.576,139.583,139.523,139.524
2023-01-02 16:00:00,139.534,139.594,139.528,139.582
2023-01-02 16:15:00,139.584,139.617,139.558,139.597
2023-01-02 16:30:00,139.598,139.615,139.581,139.595
2023-01-02 16:45:00,139.595,139.599,139.494,139.532
2023-01-02 17:00:00,139.527,139.587,139.51,139.552
2023-01-02 17:15:00,139.552,139.565,139.489,139.516
2023-01-02 17:30:00,139.518,139.554,139.505,139.511
2023-01-02 17:45:00,139.51,139.534,139.399,139.47
2023-01-02 18:00:00,139.437,139.69,139.354,139.565
2023-01-02 18:15:00,139.572,139.62,139.331,139.342
2023-01-02 18:30:00,139.347,139.368,139.315,139.327
2023-01-02 18:45:00,139.328,139.392,139.276,139.345
2023-01-02 19:00:00,139.333,139.437,139.333,139.366
2023-01-02 19:15:00,139.368,139.415,139.311,139.415
2023-01-02 19:30:00,139.413,139.485,139.393,139.437
2023-01-02 19:45:00,139.445,139.449,139.394,139.439
2023-01-02 20:00:00,139.439,139.575,139.334,139.389
2023-01-02 20:15:00,139.337,139.454,139.223,139.338
2023-01-02 20:30:00,139.321,139.374,139.291,139.335
2023-01-02 20:45:00,139.285,139.446,139.239,139.344
2023-01-02 21:00:00,139.331,139.349,139.296,139.323
2023-01-02 21:15:00,139.326,139.43,139.289,139.327
2023-01-02 21:30:00,139.292,139.356,139.29,139.315
2023-01-02 21:45:00,139.319,139.426,139.277,139.361
2023-01-02 22:00:00,139.345,139.454,139.332,139.349
2023-01-02 22:15:00,139.379,139.419,139.349,139.408
2023-01-02 22:30:00,139.405,139.528,139.354,139.447
2023-01-02 22:45:00,139.489,139.604,139.358,139.49
2023-01-02 23:00:00,139.359,139.547,139.336,139.494
2023-01-02 23:15:00,139.493,139.502,139.385,139.476
2023-01-02 23:30:00,139.299,139.476,139.266,139.286
2023-01-02 23:45:00,139.287,139.374,139.228,139.374
2023-01-03 00:00:00,139.374,139.495,139.277,139.445
2023-01-03 00:15:00,139.434,139.442,139.368,139.38
2023-01-03 00:30:00,139.405,139.436,139.397,139.411
2023-01-03 00:45:00,139.407,139.425,139.385,139.389
2023-01-03 01:00:00,139.507,139.637,139.351,139.536
2023-01-03 01:15:00,139.53,139.998,139.501,139.632
2023-01-03 01:30:00,139.639,139.745,139.571,139.676
2023-01-03 01:45:00,139.676,139.692,139.494,139.624
2023-01-03 02:00:00,139.621,139.734,139.593,139.602
2023-01-03 02:15:00,139.602,139.644,139.516,139.548
2023-01-03 02:30:00,139.548,139.548,139.378,139.458
2023-01-03 02:45:00,139.464,139.511,139.331,139.363
