time,open,high,low,close
2023-01-02 07:00:00,0.92259,0.92307,0.92259,0.92307
2023-01-02 07:15:00,0.92308,0.92308,0.92242,0.92242
2023-01-02 07:30:00,0.92205,0.92213,0.922,0.92202
2023-01-02 07:45:00,0.9222,0.9222,0.92202,0.92207
2023-01-02 08:00:00,0.92209,0.9223,0.92193,0.92217
2023-01-02 08:15:00,0.92212,0.92246,0.92207,0.92227
2023-01-02 08:30:00,0.92276,0.92276,0.92219,0.92245
2023-01-02 08:45:00,0.92257,0.92265,0.9218,0.92223
2023-01-02 09:00:00,0.92223,0.92223,0.92025,0.92025
2023-01-02 09:15:00,0.92215,0.92215,0.922,0.922
2023-01-02 09:30:00,0.922,0.922,0.92146,0.92146
2023-01-02 09:45:00,0.92146,0.92288,0.92006,0.92146
2023-01-02 10:00:00,0.92021,0.9218,0.92013,0.92159
2023-01-02 10:15:00,0.92096,0.92257,0.92088,0.92252
2023-01-02 10:30:00,0.92261,0.92268,0.92153,0.92163
2023-01-02 10:45:00,0.92163,0.92172,0.92095,0.9215
2023-01-02 11:00:00,0.92112,0.92121,0.91997,0.92
2023-01-02 11:15:00,0.91991,0.92088,0.91978,0.92079
2023-01-02 11:30:00,0.92085,0.92157,0.92073,0.92132
2023-01-02 11:45:00,0.92129,0.9215,0.92113,0.92136
2023-01-02 12:00:00,0.92136,0.92274,0.92125,0.9223
2023-01-02 12:15:00,0.92241,0.92262,0.92198,0.92236
2023-01-02 12:30:00,0.92238,0.92258,0.92124,0.92159
2023-01-02 12:45:00,0.92162,0.92175,0.92134,0.92165
2023-01-02 13:00:00,0.92157,0.92201,0.92143,0.92189
2023-01-02 13:15:00,0.92188,0.92284,0.92184,0.92261
2023-01-02 13:30:00,0.92262,0.9228,0.92236,0.92256
2023-01-02 13:45:00,0.92257,0.92358,0.92243,0.92346
2023-01-02 14:00:00,0.92345,0.92357,0.92276,0.923
2023-01-02 14:15:00,0.92296,0.92421,0.92255,0.92418
2023-01-02 14:30:00,0.9242,0.92427,0.92336,0.92418
2023-01-02 14:45:00,0.92416,0.92468,0.92368,0.9241
2023-01-02 15:00:00,0.92413,0.92422,0.92302,0.92373
2023-01-02 15:15:00,0.92387,0.9239,0.92363,0.92372
2023-01-02 15:30:00,0.92371,0.92398,0.92362,0.92381
2023-01-02 15:45:00,0.92381,0.92406,0.92347,0.92368
2023-01-02 16:00:00,0.92368,0.92472,0.92366,0.92443
2023-01-02 16:15:00,0.92445,0.92505,0.92412,0.92474
2023-01-02 16:30:00,0.92474,0.92477,0.92448,0.9246
2023-01-02 16:45:00,0.92469,0.92486,0.92455,0.92465
2023-01-02 17:00:00,0.92469,0.92493,0.92462,0.92485
2023-01-02 17:15:00,0.92485,0.92512,0.92481,0.92506
2023-01-02 17:30:00,0.92507,0.92529,0.92504,0.92521
2023-01-02 17:45:00,0.92521,0.92522,0.92446,0.92491
2023-01-02 18:00:00,0.92492,0.92516,0.92458,0.92504
2023-01-02 18:15:00,0.92503,0.92531,0.9247,0.92502
2023-01-02 18:30:00,0.92502,0.92525,0.92461,0.92479
2023-01-02 18:45:00,0.92493,0.92508,0.92463,0.92468
2023-01-02 19:00:00,0.92467,0.92535,0.92413,0.92501
2023-01-02 19:15:00,0.92502,0.92517,0.92455,0.92514
2023-01-02 19:30:00,0.92476,0.92518,0.92455,0.92489
2023-01-02 19:45:00,0.92502,0.92519,0.92458,0.92501
2023-01-02 20:00:00,0.92502,0.92518,0.92394,0.92428
2023-01-02 20:15:00,0.92428,0.92504,0.92411,0.92495
2023-01-02 20:30:00,0.92502,0.92552,0.92414,0.92449
2023-01-02 20:45:00,0.92432,0.92469,0.9239,0.924
2023-01-02 21:00:00,0.924,0.9246,0.92387,0.9246
2023-01-02 21:15:00,0.92465,0.92498,0.92403,0.92479
2023-01-02 21:30:00,0.92449,0.92461,0.92424,0.92433
2023-01-02 21:45:00,0.9242,0.92448,0.92411,0.92419
2023-01-02 22:00:00,0.92409,0.92428,0.92399,0.92411
2023-01-02 22:15:00,0.9241,0.92432,0.92343,0.92415
2023-01-02 22:30:00,0.92397,0.92458,0.92365,0.92439
2023-01-02 22:45:00,0.92363,0.92448,0.92185,0.92349
2023-01-02 23:00:00,0.92197,0.92349,0.92132,0.92348
2023-01-02 23:15:00,0.9219,0.92366,0.9219,0.92365
2023-01-02 23:30:00,0.92358,0.92363,0.92182,0.9226
2023-01-02 23:45:00,0.92259,0.92326,0.92165,0.92309
2023-01-03 00:00:00,0.92309,0.92309,0.92175,0.9219
2023-01-03 00:15:00,0.92188,0.92278,0.92188,0.92266
2023-01-03 00:30:00,0.92266,0.92315,0.92167,0.92219
2023-01-03 00:45:00,0.9222,0.92229,0.921,0.92151
2023-01-03 01:00:00,0.92156,0.92334,0.92156,0.92234
2023-01-03 01:15:00,0.92234,0.92252,0.92131,0.9221
2023-01-03 01:30:00,0.9221,0.9227,0.9221,0.92229
2023-01-03 01:45:00,0.92233,0.92324,0.92215,0.9232
2023-01-03 02:00:00,0.9232,0.92345,0.92267,0.92313
2023-01-03 02:15:00,0.92314,0.92314,0.92195,0.92208
2023-01-03 02:30:00,0.92209,0.9223,0.92185,0.92185
2023-01-03 02:45:00,0.92185,0.92239,0.92172,0.92239
2023-01-03 03:00:00,0.92239,0.92284,0.92159,0.92234
2023-01-03 03:15:00,0.92234,0.92309,0.92153,0.9217
2023-01-03 03:30:00,0.9217,0.92249,0.9216,0.92204
2023-01-03 03:45:00,0.92204,0.92289,0.92184,0.92289
2023-01-03 04:00:00,0.92289,0.92367,0.92265,0.92365
2023-01-03 04:15:00,0.92363,0.92427,0.92342,0.92409
2023-01-03 04:30:00,0.92408,0.92459,0.92402,0.92441
2023-01-03 04:45:00,0.92444,0.92505,0.92384,0.92458
2023-01-03 05:00:00,0.92458,0.925,0.92426,0.92448
2023-01-03 05:15:00,0.92444,0.92513,0.92412,0.92464
2023-01-03 05:30:00,0.92465,0.92555,0.9245,0.9253
2023-01-03 05:45:00,0.9253,0.92549,0.92473,0.92504
2023-01-03 06:00:00,0.92504,0.92505,0.92427,0.92445
2023-01-03 06:15:00,0.92445,0.92475,0.92424,0.9246
2023-01-03 06:30:00,0.9246,0.92529,0.92438,0.92523
2023-01-03 06:45:00,0.92522,0.92561,0.92517,0.92522
2023-01-03 07:00:00,0.92521,0.92538,0.92463,0.92463
2023-01-03 07:15:00,0.92463,0.92473,0.9225,0.92277
2023-01-03 07:30:00,0.92277,0.92283,0.92126,0.92187
2023-01-03 07:45:00,0.92187,0.92191,0.92068,0.92154
2023-01-03 08:00:00,0.92154,0.92195,0.92144,0.92183
2023-01-03 08:15:00,0.92184,0.92228,0.9215,0.92186
2023-01-03 08:30:00,0.92185,0.92209,0.92151,0.92188
2023-01-03 08:45:00,0.92188,0.92189,0.92133,0.92158
2023-01-03 09:00:00,0.92164,0.92189,0.92122,0.92124
2023-01-03 09:15:00,0.92124,0.92133,0.92047,0.92118
2023-01-03 09:30:00,0.92118,0.92118,0.92018,0.92023
2023-01-03 09:45:00,0.92018,0.92023,0.91846,0.91863
2023-01-03 10:00:00,0.91858,0.91863,0.91649,0.91661
2023-01-03 10:15:00,0.9166,0.91683,0.9146,0.91478
2023-01-03 10:30:00,0.91474,0.91505,0.91339,0.91438
2023-01-03 10:45:00,0.91434,0.91457,0.91342,0.91374
2023-01-03 11:00:00,0.91374,0.91378,0.91235,0.91336
2023-01-03 11:15:00,0.91335,0.91467,0.91318,0.91457
2023-01-03 11:30:00,0.91458,0.9155,0.91446,0.91506
2023-01-03 11:45:00,0.91507,0.91546,0.91463,0.91498
2023-01-03 12:00:00,0.91496,0.91512,0.91408,0.91431
2023-01-03 12:15:00,0.91428,0.91484,0.91404,0.91451
2023-01-03 12:30:00,0.91452,0.91478,0.91401,0.91407
2023-01-03 12:45:00,0.91406,0.91433,0.91343,0.91368
2023-01-03 13:00:00,0.91364,0.91373,0.91303,0.91328
2023-01-03 13:15:00,0.91328,0.91357,0.91209,0.91213
2023-01-03 13:30:00,0.91213,0.91373,0.91208,0.91373
2023-01-03 13:45:00,0.91368,0.91378,0.91253,0.91278
2023-01-03 14:00:00,0.91275,0.91304,0.91213,0.91294
2023-01-03 14:15:00,0.91294,0.91458,0.9129,0.91458
2023-01-03 14:30:00,0.91458,0.91523,0.91425,0.91495
2023-01-03 14:45:00,0.91495,0.91638,0.91495,0.91603
2023-01-03 15:00:00,0.91603,0.9177,0.91597,0.91743
2023-01-03 15:15:00,0.91741,0.91955,0.9173,0.91944
2023-01-03 15:30:00,0.91949,0.92073,0.91905,0.92033
2023-01-03 15:45:00,0.92033,0.92083,0.92008,0.92083
2023-01-03 16:00:00,0.92083,0.92156,0.91993,0.92131
2023-01-03 16:15:00,0.92133,0.92133,0.92043,0.92088
2023-01-03 16:30:00,0.92084,0.92118,0.92008,0.92054
2023-01-03 16:45:00,0.92056,0.92098,0.91873,0.91887
2023-01-03 17:00:00,0.91882,0.91907,0.91696,0.91728
2023-01-03 17:15:00,0.91728,0.91857,0.91691,0.91723
2023-01-03 17:30:00,0.91723,0.91791,0.91663,0.91749
2023-01-03 17:45:00,0.91748,0.91963,0.91738,0.91951
2023-01-03 18:00:00,0.91948,0.91966,0.91834,0.91883
2023-01-03 18:15:00,0.91887,0.92053,0.91859,0.92028
2023-01-03 18:30:00,0.92028,0.92039,0.91868,0.91928
2023-01-03 18:45:00,0.91924,0.91979,0.91903,0.91938
2023-01-03 19:00:00,0.91939,0.92001,0.91893,0.91908
2023-01-03 19:15:00,0.91908,0.91971,0.91887,0.91894
2023-01-03 19:30:00,0.91895,0.91985,0.91881,0.91985
2023-01-03 19:45:00,0.91985,0.91995,0.91908,0.91944
2023-01-03 20:00:00,0.91944,0.91953,0.91891,0.91942
2023-01-03 20:15:00,0.91941,0.92004,0.91916,0.91992
2023-01-03 20:30:00,0.91992,0.92045,0.91958,0.92038
2023-01-03 20:45:00,0.92038,0.92039,0.91944,0.91951
2023-01-03 21:00:00,0.91954,0.92011,0.91946,0.92009
2023-01-03 21:15:00,0.92011,0.92074,0.91999,0.92069
2023-01-03 21:30:00,0.92071,0.921,0.92059,0.92089
2023-01-03 21:45:00,0.92094,0.92099,0.92029,0.92034
2023-01-03 22:00:00,0.92034,0.92059,0.91969,0.92017
2023-01-03 22:15:00,0.92019,0.92028,0.91924,0.91959
2023-01-03 22:30:00,0.91959,0.91984,0.91951,0.91979
2023-01-03 22:45:00,0.9198,0.92019,0.91959,0.91974
2023-01-03 23:00:00,0.91971,0.91984,0.91952,0.91979
2023-01-03 23:15:00,0.91979,0.92019,0.91954,0.91994
2023-01-03 23:30:00,0.91994,0.92,0.91925,0.91946
2023-01-03 23:45:00,0.91945,0.9197,0.91935,0.91935
2023-01-04 00:00:00,0.9193,0.91935,0.91847,0.9193
2023-01-04 00:15:00,0.9193,0.91952,0.91885,0.91945
2023-01-04 00:30:00,0.91945,0.91945,0.91879,0.91914
2023-01-04 00:45:00,0.91914,0.91939,0.91887,0.91905
2023-01-04 01:00:00,0.91903,0.9196,0.91873,0.91891
2023-01-04 01:15:00,0.91885,0.91909,0.91849,0.91894
2023-01-04 01:30:00,0.91889,0.91914,0.91874,0.9189
2023-01-04 01:45:00,0.91894,0.91962,0.91894,0.91948
2023-01-04 02:00:00,0.91947,0.91975,0.91903,0.91918
2023-01-04 02:15:00,0.91919,0.91969,0.91914,0.91951
2023-01-04 02:30:00,0.91952,0.92047,0.9195,0.92039
2023-01-04 02:45:00,0.92038,0.92109,0.92033,0.92088
2023-01-04 03:00:00,0.92088,0.9216,0.92059,0.92144
2023-01-04 03:15:00,0.9215,0.9224,0.92147,0.92197
2023-01-04 03:30:00,0.92196,0.92314,0.92179,0.92286
2023-01-04 03:45:00,0.92285,0.92309,0.92224,0.9227
2023-01-04 04:00:00,0.92271,0.92336,0.92259,0.92333
2023-01-04 04:15:00,0.92332,0.92394,0.923,0.92383
2023-01-04 04:30:00,0.92383,0.9242,0.92336,0.92338
2023-01-04 04:45:00,0.92339,0.92358,0.92301,0.92308
2023-01-04 05:00:00,0.92308,0.92384,0.92306,0.92353
2023-01-04 05:15:00,0.92352,0.92412,0.92351,0.92368
2023-01-04 05:30:00,0.92368,0.92397,0.92358,0.92373
2023-01-04 05:45:00,0.92371,0.92493,0.92362,0.92485
2023-01-04 06:00:00,0.92483,0.9251,0.92435,0.92438
2023-01-04 06:15:00,0.92437,0.9246,0.92384,0.92402
2023-01-04 06:30:00,0.92402,0.92425,0.92369,0.92419
2023-01-04 06:45:00,0.92418,0.92896,0.92396,0.92764
2023-01-04 07:00:00,0.92763,0.92888,0.92561,0.92669
2023-01-04 07:15:00,0.92669,0.92717,0.92627,0.92692
2023-01-04 07:30:00,0.92693,0.92831,0.92673,0.92812
2023-01-04 07:45:00,0.92816,0.92851,0.9279,0.92802
2023-01-04 08:00:00,0.92801,0.92835,0.92762,0.92788
2023-01-04 08:15:00,0.9279,0.92814,0.92764,0.92798
2023-01-04 08:30:00,0.92796,0.92822,0.92732,0.92795
2023-01-04 08:45:00,0.92795,0.92841,0.92758,0.92833
2023-01-04 09:00:00,0.92836,0.92987,0.92828,0.92947
2023-01-04 09:15:00,0.92947,0.93017,0.92943,0.93005
2023-01-04 09:30:00,0.93005,0.93218,0.93002,0.93208
2023-01-04 09:45:00,0.93216,0.93258,0.93148,0.93172
2023-01-04 10:00:00,0.93173,0.93429,0.93145,0.93421
2023-01-04 10:15:00,0.93414,0.93449,0.93258,0.93343
2023-01-04 10:30:00,0.93345,0.93383,0.93093,0.93106
2023-01-04 10:45:00,0.93106,0.93196,0.93079,0.93128
2023-01-04 11:00:00,0.93126,0.93248,0.93117,0.9324
2023-01-04 11:15:00,0.9324,0.93286,0.93183,0.93283
2023-01-04 11:30:00,0.93283,0.93283,0.93138,0.9316
