time,open,high,low,close
2023-01-02 07:00:00,130.921,130.934,130.908,130.923
2023-01-02 07:15:00,130.923,130.96,130.91,130.946
2023-01-02 07:30:00,130.948,130.957,130.907,130.938
2023-01-02 07:45:00,130.936,130.956,130.927,130.932
2023-01-02 08:00:00,130.932,130.945,130.924,130.939
2023-01-02 08:15:00,130.94,130.946,130.919,130.922
2023-01-02 08:30:00,130.92,131.051,130.919,130.962
2023-01-02 08:45:00,130.963,131.002,130.961,130.967
2023-01-02 09:00:00,130.969,130.969,130.924,130.951
2023-01-02 09:15:00,130.953,130.975,130.936,130.939
2023-01-02 09:30:00,130.938,130.957,130.915,130.943
2023-01-02 09:45:00,130.943,130.976,130.911,130.951
2023-01-02 10:00:00,130.951,130.96,130.93,130.935
2023-01-02 10:15:00,130.932,130.964,130.922,130.928
2023-01-02 10:30:00,130.93,130.962,130.925,130.944
2023-01-02 10:45:00,130.941,130.966,130.91,130.94
2023-01-02 11:00:00,130.935,130.961,130.93,130.946
2023-01-02 11:15:00,130.946,130.954,130.908,130.913
2023-01-02 11:30:00,130.913,130.914,130.856,130.872
2023-01-02 11:45:00,130.872,130.881,130.863,130.876
2023-01-02 12:00:00,130.876,130.876,130.761,130.783
2023-01-02 12:15:00,130.78,130.809,130.766,130.779
2023-01-02 12:30:00,130.778,130.802,130.763,130.781
2023-01-02 12:45:00,130.781,130.802,130.77,130.786
2023-01-02 13:00:00,130.784,130.886,130.784,130.835
2023-01-02 13:15:00,130.834,130.872,130.789,130.81
2023-01-02 13:30:00,130.814,130.846,130.781,130.813
2023-01-02 13:45:00,130.813,130.814,130.766,130.774
2023-01-02 14:00:00,130.772,130.786,130.702,130.718
2023-01-02 14:15:00,130.719,130.806,130.713,130.789
2023-01-02 14:30:00,130.786,130.806,130.733,130.743
2023-01-02 14:45:00,130.743,130.777,130.731,130.735
2023-01-02 15:00:00,130.737,130.761,130.66,130.681
2023-01-02 15:15:00,130.681,130.701,130.63,130.66
2023-01-02 15:30:00,130.658,130.692,130.631,130.633
2023-01-02 15:45:00,130.633,130.677,130.625,130.651
2023-01-02 16:00:00,130.646,130.683,130.638,130.671
