time,open,high,low,close
2023-01-02 07:00:00,82.821,82.965,82.784,82.895
2023-01-02 08:00:00,82.961,82.961,82.906,82.957
2023-01-02 09:00:00,82.719,82.989,82.703,82.923
2023-01-02 10:00:00,82.887,82.909,82.786,82.834
2023-01-02 11:00:00,82.84,82.874,82.777,82.789
2023-01-02 12:00:00,82.798,82.819,82.718,82.757
2023-01-02 13:00:00,82.755,82.84,82.736,82.748
2023-01-02 14:00:00,82.747,82.758,82.685,82.724
2023-01-02 15:00:00,82.726,82.728,82.636,82.649
2023-01-02 16:00:00,82.65,82.864,82.631,82.837
2023-01-02 17:00:00,82.836,82.854,82.598,82.668
2023-01-02 18:00:00,82.676,82.695,82.555,82.609
2023-01-02 19:00:00,82.608,82.663,82.574,82.616
2023-01-02 20:00:00,82.822,82.834,82.582,82.803
2023-01-02 21:00:00,82.805,82.868,82.554,82.576
2023-01-02 22:00:00,82.575,82.844,82.424,82.826
2023-01-02 23:00:00,82.459,82.84,82.447,82.521
2023-01-03 00:00:00,82.521,82.671,82.369,82.541
2023-01-03 01:00:00,82.573,83.018,82.4,82.729
2023-01-03 02:00:00,82.729,82.798,82.508,82.55
2023-01-03 03:00:00,82.555,82.555,81.849,82.048
2023-01-03 04:00:00,82.05,82.399,81.991,82.392
2023-01-03 05:00:00,82.385,82.554,82.385,82.473
2023-01-03 06:00:00,82.473,82.473,82.216,82.237
2023-01-03 07:00:00,82.236,82.351,82.109,82.123
2023-01-03 08:00:00,82.122,82.208,81.993,82.111
2023-01-03 09:00:00,82.109,82.173,81.924,81.943
2023-01-03 10:00:00,81.943,81.954,81.339,81.4
2023-01-03 11:00:00,81.401,81.607,81.151,81.471
2023-01-03 12:00:00,81.469,81.52,81.162,81.173
2023-01-03 13:00:00,81.174,81.334,81.03,81.283
2023-01-03 14:00:00,81.281,81.537,81.277,81.455
2023-01-03 15:00:00,81.451,81.728,81.328,81.683
2023-01-03 16:00:00,81.68,81.86,81.481,81.512
2023-01-03 17:00:00,81.516,81.832,81.516,81.728
2023-01-03 18:00:00,81.73,81.783,81.635,81.7
2023-01-03 19:00:00,81.701,81.741,81.591,81.671
2023-01-03 20:00:00,81.626,81.643,81.485,81.58
2023-01-03 21:00:00,81.58,81.815,81.55,81.747
2023-01-03 22:00:00,81.745,81.8,81.693,81.796
2023-01-03 23:00:00,81.797,81.909,81.729,81.909
